id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,result_margin,eliminator,method,umpire1,umpire2,venue
130,2010,Jaipur,2010-05-26,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,tie,0,Sunrisers Hyderabad,0,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
131,2010,Mohali,2010-03-15,Punjab Kings,Mumbai Indians,Mumbai Indians,bat,runs,0,Mumbai Indians,29,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
132,2010,Lucknow,2010-03-04,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,65,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
133,2010,Delhi,2010-03-18,Delhi Capitals,Gujarat Titans,Gujarat Titans,bat,runs,0,Gujarat Titans,32,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
134,2010,Chennai,2010-03-01,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,wickets,0,Chennai Super Kings,4,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
135,2010,Jaipur,2010-05-13,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,runs,0,Rajasthan Royals,9,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
136,2010,Mohali,2010-05-11,Punjab Kings,Mumbai Indians,Punjab Kings,bat,wickets,0,Mumbai Indians,4,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
137,2010,Lucknow,2010-03-08,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,field,runs,0,Kolkata Knight Riders,18,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
138,2010,Delhi,2010-03-17,Delhi Capitals,Gujarat Titans,Gujarat Titans,bat,wickets,0,Delhi Capitals,3,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
139,2010,Chennai,2010-05-09,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,wickets,0,Chennai Super Kings,3,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
140,2010,Jaipur,2010-04-28,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,wickets,0,Rajasthan Royals,5,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
141,2010,Mohali,2010-04-26,Punjab Kings,Mumbai Indians,Mumbai Indians,field,runs,0,Punjab Kings,1,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
142,2010,Lucknow,2010-03-28,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,6,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
143,2010,Delhi,2010-03-13,Delhi Capitals,Gujarat Titans,Delhi Capitals,field,runs,0,Gujarat Titans,11,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
144,2010,Chennai,2010-03-11,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,runs,0,Royal Challengers Bangalore,32,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
145,2010,Jaipur,2010-03-09,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,runs,0,Rajasthan Royals,40,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
146,2010,Mohali,2010-03-06,Punjab Kings,Mumbai Indians,Punjab Kings,field,wickets,0,Punjab Kings,3,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
147,2010,Lucknow,2010-03-26,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,wickets,0,Kolkata Knight Riders,7,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
148,2010,Delhi,2010-05-28,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,wickets,0,Gujarat Titans,5,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
149,2010,Chennai,2010-03-13,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,runs,0,Chennai Super Kings,30,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
150,2010,Jaipur,2010-03-07,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,wickets,0,Rajasthan Royals,9,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
151,2010,Mohali,2010-03-03,Punjab Kings,Mumbai Indians,Mumbai Indians,bat,runs,0,Mumbai Indians,24,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
152,2010,Lucknow,2010-04-09,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,wickets,0,Kolkata Knight Riders,7,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
153,2010,Delhi,2010-04-09,Delhi Capitals,Gujarat Titans,Gujarat Titans,bat,runs,0,Gujarat Titans,20,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
154,2010,Chennai,2010-04-06,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,wickets,0,Chennai Super Kings,2,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
155,2010,Jaipur,2010-05-06,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,runs,0,Sunrisers Hyderabad,12,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
156,2010,Mohali,2010-03-26,Punjab Kings,Mumbai Indians,Mumbai Indians,field,wickets,0,Mumbai Indians,1,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
157,2010,Lucknow,2010-04-02,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,bat,wickets,0,Lucknow Super Giants,6,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
158,2010,Delhi,2010-04-14,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,runs,0,Delhi Capitals,17,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
159,2010,Chennai,2010-03-08,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,wickets,0,Chennai Super Kings,2,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
160,2010,Jaipur,2010-04-11,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,wickets,0,Rajasthan Royals,2,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
161,2010,Mohali,2010-03-05,Punjab Kings,Mumbai Indians,Mumbai Indians,field,wickets,0,Mumbai Indians,2,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
162,2010,Lucknow,2010-04-27,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,field,runs,0,Kolkata Knight Riders,66,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
163,2010,Delhi,2010-05-27,Delhi Capitals,Gujarat Titans,Delhi Capitals,field,wickets,0,Delhi Capitals,6,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
164,2010,Chennai,2010-04-12,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,runs,0,Royal Challengers Bangalore,11,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
165,2010,Jaipur,2010-05-02,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,wickets,0,Rajasthan Royals,4,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
166,2010,Mohali,2010-05-20,Punjab Kings,Mumbai Indians,Punjab Kings,bat,runs,0,Punjab Kings,19,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
167,2010,Lucknow,2010-04-22,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,45,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
168,2010,Delhi,2010-03-18,Delhi Capitals,Gujarat Titans,Delhi Capitals,field,wickets,0,Delhi Capitals,6,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
169,2010,Chennai,2010-04-19,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,wickets,0,Chennai Super Kings,6,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
170,2010,Jaipur,2010-04-02,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,wickets,0,Rajasthan Royals,6,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
171,2010,Mohali,2010-05-24,Punjab Kings,Mumbai Indians,Punjab Kings,bat,wickets,0,Mumbai Indians,6,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
172,2010,Lucknow,2010-05-03,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,16,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
173,2010,Delhi,2010-04-21,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,wickets,0,Gujarat Titans,3,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
174,2010,Chennai,2010-04-12,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,wickets,0,Chennai Super Kings,2,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
175,2010,Jaipur,2010-05-03,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,runs,0,Rajasthan Royals,6,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
176,2011,Chennai,2011-03-19,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,wickets,0,Mumbai Indians,7,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
177,2011,Lucknow,2011-04-12,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,bat,wickets,0,Sunrisers Hyderabad,5,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
178,2011,Mohali,2011-03-27,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,runs,0,Punjab Kings,23,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
179,2011,Jaipur,2011-04-14,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,runs,0,Rajasthan Royals,30,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
180,2011,Ahmedabad,2011-04-28,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,runs,0,Royal Challengers Bangalore,29,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
181,2011,Chennai,2011-04-05,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,runs,0,Chennai Super Kings,3,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
182,2011,Lucknow,2011-03-27,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,bat,wickets,0,Sunrisers Hyderabad,6,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
183,2011,Mohali,2011-03-17,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,wickets,0,Kolkata Knight Riders,6,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
184,2011,Jaipur,2011-03-09,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,runs,0,Rajasthan Royals,16,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
185,2011,Ahmedabad,2011-04-05,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,field,runs,0,Gujarat Titans,43,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
186,2011,Chennai,2011-03-02,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,runs,0,Chennai Super Kings,1,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
187,2011,Lucknow,2011-05-04,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,field,runs,0,Sunrisers Hyderabad,33,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
188,2011,Mohali,2011-04-23,Punjab Kings,Kolkata Knight Riders,Punjab Kings,field,runs,0,Kolkata Knight Riders,16,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
189,2011,Jaipur,2011-04-26,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,wickets,0,Delhi Capitals,6,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
190,2011,Ahmedabad,2011-05-21,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,field,wickets,0,Gujarat Titans,7,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
191,2011,Chennai,2011-05-07,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,wickets,0,Mumbai Indians,6,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
192,2011,Lucknow,2011-05-11,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,bat,runs,0,Lucknow Super Giants,69,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
193,2011,Mohali,2011-05-01,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,runs,0,Punjab Kings,42,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
194,2011,Jaipur,2011-05-15,Rajasthan Royals,Delhi Capitals,Delhi Capitals,bat,wickets,0,Rajasthan Royals,6,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
195,2011,Ahmedabad,2011-03-13,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,bat,runs,0,Gujarat Titans,15,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
196,2011,Chennai,2011-05-03,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,wickets,0,Chennai Super Kings,10,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
197,2011,Lucknow,2011-05-11,Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,runs,0,Sunrisers Hyderabad,38,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
198,2011,Mohali,2011-03-14,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,runs,0,Punjab Kings,22,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
199,2011,Jaipur,2011-04-06,Rajasthan Royals,Delhi Capitals,Delhi Capitals,bat,runs,0,Delhi Capitals,3,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
200,2011,Ahmedabad,2011-03-16,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,field,wickets,0,Royal Challengers Bangalore,3,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
201,2011,Chennai,2011-03-17,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,runs,0,Chennai Super Kings,14,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
202,2011,Lucknow,2011-05-26,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,bat,wickets,0,Sunrisers Hyderabad,5,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
203,2011,Mohali,2011-03-09,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,runs,0,Punjab Kings,27,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
204,2011,Jaipur,2011-05-18,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,runs,0,Rajasthan Royals,8,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
205,2011,Ahmedabad,2011-05-11,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,bat,wickets,0,Royal Challengers Bangalore,8,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
206,2011,Chennai,2011-04-01,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,wickets,0,Mumbai Indians,5,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
207,2011,Lucknow,2011-05-11,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,bat,runs,0,Lucknow Super Giants,5,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
208,2011,Mohali,2011-05-10,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,7,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
209,2011,Jaipur,2011-04-22,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,field,wickets,0,Rajasthan Royals,8,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
210,2011,Ahmedabad,2011-05-11,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,bat,wickets,0,Royal Challengers Bangalore,7,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
211,2011,Chennai,2011-04-01,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,runs,0,Chennai Super Kings,1,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
212,2011,Lucknow,2011-05-21,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,8,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
213,2011,Mohali,2011-04-26,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,runs,0,Punjab Kings,20,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
214,2011,Jaipur,2011-03-10,Rajasthan Royals,Delhi Capitals,Delhi Capitals,bat,wickets,0,Rajasthan Royals,7,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
215,2011,Ahmedabad,2011-03-22,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,bat,runs,0,Gujarat Titans,10,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
216,2011,Chennai,2011-05-01,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,runs,0,Mumbai Indians,17,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
217,2011,Lucknow,2011-04-05,Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,wickets,0,Lucknow Super Giants,2,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
218,2011,Mohali,2011-03-12,Punjab Kings,Kolkata Knight Riders,Punjab Kings,field,wickets,0,Punjab Kings,7,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
219,2011,Jaipur,2011-05-19,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,runs,0,Rajasthan Royals,33,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
220,2011,Ahmedabad,2011-05-15,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,field,runs,0,Gujarat Titans,15,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
221,2011,Chennai,2011-04-09,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,runs,0,Mumbai Indians,5,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
222,2011,Lucknow,2011-03-16,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,field,tie,0,Lucknow Super Giants,0,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
223,2011,Mohali,2011-05-12,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,33,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
224,2011,Jaipur,2011-05-21,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,field,wickets,0,Rajasthan Royals,5,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
225,2011,Ahmedabad,2011-05-16,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,bat,runs,0,Gujarat Titans,7,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
226,2011,Chennai,2011-03-06,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,wickets,0,Mumbai Indians,5,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
227,2011,Lucknow,2011-04-02,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,bat,tie,0,Sunrisers Hyderabad,0,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
228,2011,Mohali,2011-03-26,Punjab Kings,Kolkata Knight Riders,Punjab Kings,field,wickets,0,Punjab Kings,4,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
229,2011,Jaipur,2011-03-15,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,wickets,0,Delhi Capitals,1,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
230,2011,Ahmedabad,2011-03-05,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,bat,runs,0,Gujarat Titans,31,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
231,2011,Chennai,2011-03-07,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,tie,0,Mumbai Indians,0,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
232,2011,Lucknow,2011-05-10,Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,runs,0,Sunrisers Hyderabad,9,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
233,2011,Mohali,2011-03-10,Punjab Kings,Kolkata Knight Riders,Punjab Kings,field,wickets,0,Punjab Kings,10,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
234,2011,Jaipur,2011-04-06,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,field,wickets,0,Rajasthan Royals,6,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
235,2011,Ahmedabad,2011-05-10,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,bat,runs,0,Gujarat Titans,15,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
236,2011,Chennai,2011-05-24,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,runs,0,Mumbai Indians,15,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
237,2011,Lucknow,2011-05-22,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,3,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
238,2011,Mohali,2011-05-20,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,wickets,0,Kolkata Knight Riders,7,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
239,2011,Jaipur,2011-05-15,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,runs,0,Rajasthan Royals,44,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
240,2011,Ahmedabad,2011-03-24,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,bat,runs,0,Gujarat Titans,10,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
241,2011,Chennai,2011-04-28,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,runs,0,Mumbai Indians,11,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
242,2011,Lucknow,2011-04-28,Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,runs,0,Sunrisers Hyderabad,50,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
243,2011,Mohali,2011-03-28,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,wickets,0,Punjab Kings,3,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
244,2011,Jaipur,2011-03-22,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,runs,0,Rajasthan Royals,54,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
245,2011,Ahmedabad,2011-03-26,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,field,wickets,0,Gujarat Titans,7,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
246,2011,Chennai,2011-04-01,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,runs,0,Chennai Super Kings,20,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
247,2011,Lucknow,2011-05-02,Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,runs,0,Sunrisers Hyderabad,12,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
248,2011,Mohali,2011-05-26,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,wickets,0,Kolkata Knight Riders,5,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
249,2011,Jaipur,2011-03-08,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,field,wickets,0,Rajasthan Royals,3,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
250,2012,Bangalore,2012-05-03,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,bat,runs,0,Mumbai Indians,7,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
251,2012,Ahmedabad,2012-05-05,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,bat,wickets,0,Gujarat Titans,9,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
252,2012,Delhi,2012-05-16,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,wickets,0,Delhi Capitals,5,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
253,2012,Lucknow,2012-05-27,Lucknow Super Giants,Chennai Super Kings,Chennai Super Kings,bat,runs,0,Chennai Super Kings,39,N,,Umpire A,Umpire B,"Ekana Cricket Stadium, Lucknow"
254,2012,Kolkata,2012-05-03,Kolkata Knight Riders,Punjab Kings,Punjab Kings,bat,runs,0,Punjab Kings,24,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
255,2012,Bangalore,2012-03-28,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,runs,0,Royal Challengers Bangalore,13,N,,Umpire A,Umpire B,"M. Chinnaswamy Stadium, Bangalore"
256,2012,Ahmedabad,2012-04-10,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,bat,runs,0,Rajasthan Royals,20,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
